,Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Monthly Charge,Total Refunds,Total Long Distance Charges,Total Revenue,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Não contratado,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status
5260,0,2,9,45,11.0,81.3,0,459.45,4000.55,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5261,0,0,0,30,8.0,85.15,0,280.2,2836.1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
5262,0,1,9,11,19.0,90.6,0,423.28,1443.48,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5263,0,0,6,20,21.0,81.0,0,227.8,1911.5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
5264,0,0,10,70,30.0,114.3,0,1517.6,9761.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5265,0,0,0,38,14.0,62.3,0,1755.98,4110.78,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
5266,1,0,1,1,19.0,24.8,0,0.0,24.8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
5267,0,0,0,3,73.0,98.7,0,98.28,391.93,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5268,0,2,4,64,11.0,104.4,0,892.8,7614.4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5269,0,0,0,65,0.0,19.55,0,2905.5,4124.15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5270,0,0,0,9,26.0,94.75,0,90.63,1010.53,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5271,0,0,0,60,27.0,64.75,0,2277.0,6436.5,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
5272,0,0,0,35,0.0,21.45,0,602.0,1307.45,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5273,1,0,0,11,22.0,34.7,1,0.0,511.02,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5274,0,0,1,33,0.0,24.5,1,1165.23,1870.48,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
5275,0,0,0,36,73.0,85.85,0,500.4,3503.95,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5276,0,0,0,31,14.0,99.45,1,311.55,3378.07,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5277,0,0,0,27,0.0,19.4,1,69.93,500.59,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5278,1,0,0,40,4.0,79.2,0,1794.4,5028.25,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5279,0,0,1,3,51.0,44.3,0,133.38,267.88,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
5280,1,0,0,52,7.0,39.1,0,0.0,2112.1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5281,1,2,0,21,24.0,80.35,0,281.19,2028.39,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5282,0,0,6,24,27.0,66.3,1,223.2,1750.06,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5283,0,0,1,67,23.0,88.4,0,2519.2,8317.5,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5284,0,0,0,10,59.0,54.5,0,339.8,908.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5285,0,0,0,8,59.0,70.7,0,335.44,888.84,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5286,0,0,0,6,0.0,18.95,0,165.24,275.39,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5287,1,0,0,21,10.0,97.35,0,190.26,2309.76,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5288,0,0,2,65,0.0,19.9,0,1174.55,2467.15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5289,1,2,4,72,20.0,84.5,0,3168.0,9298.85,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5290,0,1,0,66,51.0,90.95,0,1787.94,7717.99,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5291,0,0,1,66,58.0,91.7,0,1535.82,7611.72,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5292,0,0,0,47,8.0,103.1,0,782.08,5671.38,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5293,0,0,0,4,0.0,20.7,0,108.16,191.91,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5294,0,2,0,21,0.0,19.6,0,579.6,976.6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
5295,0,0,7,25,82.0,74.6,0,927.5,2725.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5296,0,0,0,24,5.0,90.55,0,862.32,3144.87,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5297,0,3,5,72,0.0,24.9,0,1311.12,3170.32,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5298,0,0,0,36,71.0,94.8,1,707.04,4242.43,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5299,0,2,8,49,47.0,39.2,0,0.0,1838.15,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5300,0,0,0,1,0.0,19.6,0,14.17,33.77,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
5301,0,1,3,18,59.0,83.25,0,185.22,1796.37,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5302,0,1,7,15,17.0,75.1,0,490.95,1642.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5303,0,0,1,8,42.0,75.0,0,42.72,675.67,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5304,1,0,1,8,16.0,85.65,0,316.72,1046.17,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5305,1,0,0,54,6.0,65.25,1,277.56,3774.44,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
5306,0,0,1,42,25.0,-7.0,1,867.3,3225.32,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5307,0,3,5,13,0.0,25.0,0,457.47,789.97,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5308,0,0,0,66,0.0,25.15,0,1370.82,3054.42,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5309,0,0,1,63,27.0,81.2,0,2447.55,7412.65,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5310,0,0,0,71,21.0,80.6,0,871.17,6579.37,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5311,0,0,3,15,0.0,20.45,0,186.15,516.95,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5312,1,0,0,1,27.0,69.95,0,22.5,102.45,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5313,0,0,0,10,0.0,21.2,0,104.6,327.25,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5314,0,0,0,15,0.0,25.05,0,614.55,983.65,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5315,0,0,1,53,25.0,110.5,0,354.04,6189.54,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5316,0,0,0,14,6.0,50.75,0,0.0,722.75,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
5317,0,2,1,35,0.0,19.65,0,640.15,1348.95,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
5318,1,0,0,15,5.0,80.2,0,181.2,1398.45,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5319,1,0,0,43,26.0,90.25,0,540.94,4379.69,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5320,0,1,1,72,10.0,115.5,1,2651.04,11033.9,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5321,1,0,0,55,10.0,116.5,0,1611.5,7994.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5322,1,0,0,66,17.0,70.85,0,2904.66,7643.51,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5323,1,0,0,23,23.0,94.75,0,716.91,3010.51,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
5324,1,0,5,40,23.0,56.6,0,1931.6,4310.7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5325,0,0,1,42,9.0,99.45,1,1455.3,5702.89,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5326,1,0,0,15,27.0,75.3,0,119.85,1267.3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5327,1,0,0,22,0.0,19.6,0,450.12,872.62,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5328,1,0,7,56,29.0,76.85,0,1543.36,5939.11,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5329,1,0,0,72,18.0,107.4,0,2254.32,10003.07,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5330,0,0,4,62,0.0,24.25,0,3021.26,4445.86,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5331,1,0,1,71,18.0,115.05,0,3324.22,11340.82,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5332,0,2,4,39,23.0,59.85,0,1877.46,4218.96,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5333,0,0,0,50,51.0,103.95,0,1164.0,6395.3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5334,0,0,0,55,48.0,84.25,0,2466.75,7056.6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5335,0,0,1,40,21.0,42.35,0,0.0,1716.45,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
5336,1,0,0,6,10.0,89.25,0,215.28,702.33,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5337,0,0,6,72,59.0,68.75,0,887.04,5775.24,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5338,0,0,7,69,59.0,60.25,0,0.0,4175.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5339,1,0,1,63,18.0,108.5,0,2338.56,9330.46,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5340,0,0,0,1,51.0,71.35,0,35.28,106.63,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5341,0,0,0,66,0.0,25.45,0,2126.52,3825.67,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5342,0,2,4,63,0.0,19.55,0,672.21,1917.81,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5343,0,2,8,12,0.0,21.15,0,406.8,712.85,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
5344,0,0,8,62,29.0,-10.0,0,0.0,2345.55,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5345,0,2,5,10,12.0,60.2,0,197.7,761.2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5346,1,0,0,49,10.0,81.35,0,2116.31,6177.21,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5347,0,2,0,22,29.0,49.45,0,0.0,1031.4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5348,0,3,5,62,71.0,54.75,1,2041.04,5457.89,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5349,1,0,0,1,13.0,70.55,0,18.2,88.75,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5350,1,0,1,6,0.0,19.5,0,190.2,336.5,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
5351,1,0,0,54,14.0,-8.0,0,1003.32,5935.12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5352,0,0,0,1,5.0,79.65,0,22.48,102.13,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5353,1,0,0,9,21.0,84.45,0,116.19,878.69,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5354,1,2,0,33,19.0,105.35,0,420.75,3885.8,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
5355,0,0,0,64,7.0,86.55,0,920.96,6553.51,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5356,1,0,0,1,2.0,69.65,0,7.23,76.88,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5357,1,0,0,27,25.0,85.25,0,841.59,3128.84,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5358,0,0,0,16,59.0,94.25,0,327.04,1950.29,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5359,1,0,0,65,3.0,99.1,0,1184.95,7681.1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5360,1,0,0,71,12.0,99.65,0,277.61,7458.86,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5361,0,0,0,10,26.0,74.75,0,56.3,855.95,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5362,0,0,0,13,53.0,-3.0,0,0.0,446.1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
5363,0,3,9,24,0.0,21.1,0,494.4,985.05,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
5364,0,0,5,67,30.0,35.7,0,0.0,2545.7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5365,1,0,0,14,12.0,31.1,0,0.0,419.7,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
5366,1,0,3,24,28.0,34.25,0,0.0,828.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5367,1,0,0,70,17.0,111.15,1,1620.5,9311.79,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5368,0,0,0,1,0.0,20.3,0,26.37,46.67,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
5369,1,0,3,9,0.0,19.85,0,205.11,388.26,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5370,0,0,0,10,0.0,19.5,0,157.1,382.95,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5371,0,0,5,65,16.0,89.75,1,3206.45,8957.33,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5372,1,0,0,1,14.0,45.1,0,15.28,60.38,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
5373,0,0,0,30,18.0,79.3,0,202.2,2629.3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
5374,0,1,0,13,27.0,44.0,0,346.19,1005.54,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5375,0,0,0,4,13.0,74.35,0,191.28,456.63,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5376,0,0,0,11,0.0,20.0,0,511.39,723.34,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
5377,0,0,3,62,51.0,113.95,0,2646.16,9537.56,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5378,0,0,0,2,10.0,80.2,0,52.94,244.04,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5379,0,0,0,9,14.0,94.05,0,139.77,951.42,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
5380,1,0,0,71,16.0,104.05,0,3398.06,10811.61,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5381,0,0,7,58,10.0,100.35,0,330.02,6011.12,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5382,0,0,0,72,0.0,24.75,0,2108.88,3886.48,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5383,0,0,0,10,29.0,45.25,1,35.5,419.3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5384,0,0,0,19,22.0,56.2,0,764.18,1857.58,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5385,1,2,1,59,19.0,76.75,0,940.46,5482.36,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5386,1,0,0,54,24.0,69.9,0,1491.48,5374.78,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5387,1,0,0,4,2.0,95.45,0,126.44,522.54,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5388,0,0,9,42,0.0,25.25,0,1412.46,2520.66,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5389,0,2,10,48,18.0,111.8,0,603.36,6047.01,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5390,0,1,0,43,30.0,63.95,0,240.8,2977.85,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5391,0,0,2,68,14.0,88.85,0,2829.48,8962.18,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5392,1,0,0,12,14.0,79.8,1,173.04,1152.71,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5393,0,0,5,38,25.0,60.0,0,0.0,2193.2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5394,1,0,8,14,4.0,75.1,0,636.44,1649.79,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5395,0,0,10,72,85.0,106.3,0,1086.48,8651.83,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5396,0,1,1,11,41.0,50.55,0,0.0,565.35,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5397,0,0,0,17,15.0,56.1,0,619.99,1566.94,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5398,0,0,0,10,24.0,40.7,0,0.0,449.3,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5399,0,0,0,4,71.0,72.2,0,119.92,425.47,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5400,1,0,1,39,26.0,105.65,0,1296.75,5581.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5401,1,0,0,23,29.0,106.4,0,405.26,2888.76,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5402,0,1,1,9,16.0,101.5,0,332.46,1239.31,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5403,0,1,1,4,23.0,69.55,0,148.92,433.82,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5404,0,1,4,36,26.0,104.5,0,1573.2,5258.15,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5405,0,0,0,6,48.0,49.25,0,0.0,255.6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5406,0,0,7,72,19.0,84.9,0,96.48,6161.78,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5407,1,0,0,7,18.0,79.65,0,282.24,886.94,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5408,0,3,10,56,0.0,20.05,0,1981.28,3071.38,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5409,0,0,0,6,51.0,85.95,0,243.84,758.44,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5410,1,0,0,49,21.0,103.0,0,1787.03,6953.23,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5411,0,0,0,15,0.0,19.75,0,52.35,363.95,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5412,0,3,9,23,0.0,19.65,0,43.24,494.79,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
5413,0,0,0,54,28.0,80.6,0,1980.72,6420.67,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5414,0,0,4,71,58.0,81.85,0,442.33,6366.73,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5415,0,0,0,34,27.0,49.8,0,166.26,1970.46,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5416,0,3,1,42,0.0,22.95,0,585.9,1600.15,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5417,0,3,1,8,0.0,19.6,0,107.44,232.44,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
5418,0,0,0,39,24.0,73.15,0,338.91,3069.76,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5419,0,0,0,1,12.0,93.85,0,16.15,110.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5420,1,0,0,50,14.0,106.8,0,530.0,5877.95,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5421,0,0,7,72,58.0,97.7,0,2058.48,8928.18,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5422,0,0,1,24,29.0,75.4,0,425.52,2173.37,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
5423,0,0,0,11,73.0,35.65,0,0.0,425.1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5424,0,0,0,7,85.0,66.85,0,337.12,795.22,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
5425,0,0,0,7,6.0,94.1,0,51.59,752.89,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5426,0,2,1,59,0.0,20.6,0,145.73,1431.73,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5427,0,3,4,66,25.0,56.75,0,0.0,3708.4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5428,1,1,7,72,0.0,23.75,0,1522.08,3201.33,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5429,1,0,10,33,18.0,93.55,0,1469.82,4525.32,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5430,1,0,1,66,3.0,80.55,0,1432.2,6697.3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
5431,0,2,0,11,18.0,97.85,0,303.27,1408.67,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
5432,1,0,10,69,12.0,56.55,0,0.0,3992.65,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5433,0,1,8,24,0.0,19.7,0,729.84,1182.39,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5434,0,0,0,31,0.0,20.9,0,810.96,1500.31,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5435,0,0,7,70,59.0,94.8,0,1852.9,8711.95,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5436,0,0,0,46,3.0,93.7,0,725.88,4880.68,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5437,0,0,8,68,15.0,60.3,0,0.0,4109.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5438,0,0,0,28,30.0,89.95,0,847.84,3473.39,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
5439,0,0,0,12,26.0,50.25,0,558.96,1272.71,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
5440,0,0,0,2,6.0,-1.0,0,10.22,169.67,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5441,0,0,0,62,25.0,71.4,0,871.1,5358.4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5442,0,0,4,6,13.0,75.5,0,127.38,565.38,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
5443,0,0,8,4,0.0,20.5,0,178.92,257.97,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
5444,0,0,0,53,19.0,90.8,0,133.03,5114.23,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5445,1,0,0,32,4.0,90.95,1,1010.24,3882.64,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
5446,0,0,0,41,8.0,51.35,0,0.0,2155.1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5447,0,0,0,52,0.0,20.65,0,1172.6,2195.55,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5448,0,3,1,24,0.0,19.9,0,107.28,640.78,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
5449,1,0,2,72,7.0,93.25,0,123.84,6812.79,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
5450,0,3,8,14,21.0,80.45,0,136.78,1273.83,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
5451,0,0,0,67,27.0,118.35,0,1518.22,9322.37,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5452,0,0,7,21,19.0,80.9,0,236.67,2011.62,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5453,0,0,6,71,12.0,83.2,0,2491.39,8617.49,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5454,0,3,1,25,76.0,60.35,0,646.75,2061.4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5455,0,0,0,23,0.0,20.3,0,373.98,844.58,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
5456,1,0,1,72,24.0,64.8,0,0.0,4732.35,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5457,0,3,8,12,57.0,49.2,0,114.96,766.11,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
5458,0,0,0,22,16.0,43.75,0,0.0,903.6,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
5459,0,0,2,70,41.0,77.3,1,336.0,5807.33,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5460,0,3,1,72,58.0,114.55,1,1576.08,9900.53,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5461,0,0,1,70,0.0,26.0,0,990.5,2997.45,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
5462,0,0,0,16,27.0,54.85,0,0.0,916.15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
5463,0,0,1,22,41.0,80.0,0,992.2,2748.65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5464,0,1,1,5,19.0,90.35,1,75.05,492.22,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5465,0,1,5,69,26.0,108.75,0,3205.05,10798.1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
5466,1,1,3,42,0.0,20.0,0,131.88,965.43,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5467,0,3,1,42,26.0,100.4,0,529.2,4832.85,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
5468,0,0,0,5,41.0,55.75,0,154.6,421.55,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
5469,0,0,6,72,41.0,86.4,0,1105.2,7164.15,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
5470,0,3,0,39,0.0,25.0,0,1948.05,2952.4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
5471,0,0,0,21,51.0,60.25,0,155.61,1413.96,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
5472,0,0,4,35,30.0,61.0,1,886.2,3005.95,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5473,1,0,0,35,20.0,69.15,0,177.1,2667.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
